ID,SIM,interval,ETA1,ETA2,ETA3,ETA4
1,0,2,0.0651879470555961,-0.00617623932871293,0.0288365479661955,-0.134771298754739
2,0,2,-0.146138905156887,0.0121073303173465,0.0210702220592085,0.162759215134589
3,0,2,-0.0542946883366953,0.00503742418547948,6.43020370986637e-05,0.0289095414440589
4,0,2,0.0577261610749808,-0.00635550185169459,0.00208174906968866,-0.0124178292805099
5,0,2,-0.0599730991662104,0.00559171922694293,-0.00121737762657202,0.0345648438040854
6,0,2,0.00829553947475781,-0.0024729792801468,6.351957881786e-05,-0.00221854648435722
7,0,2,0.0381935264387757,-0.00533861830014337,0.00136436471391254,-0.011063459982499
8,0,2,-0.103176036404701,0.010756075582178,-0.000318226618916228,0.0571916027147349
9,0,2,0.121446056413914,-0.0122778831393617,0.0413137599810288,-0.234053771381159
10,0,2,-0.0979697888197572,0.0103254928278599,-0.00320100021618228,0.0619380254995722
11,0,2,0.053859940436729,-0.00626029744912616,0.00115993864707761,-0.0121904306158683
12,0,2,-0.134061021231087,0.0110566866603668,0.0290235375809083,0.147504626813583
1,1,2,-0.310997573613421,0.0253378067665393,0.118887061489005,0.326115861891409
2,1,2,-0.418223686311357,0.0332727099984967,0.289859363459288,0.341357172269756
3,1,2,0.0385543789132909,-0.00542754236977709,0.000345468895202507,-0.0112475140535213
4,1,2,-0.0801985489184344,0.00857945654744211,-0.00329626912248367,0.0536464753770913
5,1,2,-0.277135866529533,0.0229844873936349,0.1115327821461,0.289279487643683
6,1,2,0.140823416127277,-0.0152108864851768,0.0524085378912193,-0.276593140890644
7,1,2,0.114288690458436,-0.0130841830627733,0.0581521913268021,-0.253566509109368
8,1,2,-0.0653082631281633,0.00613913499943161,-0.00118160095650962,0.037037660972972
9,1,2,-0.29212144637791,0.0220634616370387,0.122960766580634,0.277509275294372
10,1,2,-0.311905013904562,0.0253720619082678,0.119506652733185,0.326556966617319
11,1,2,0.133035317567712,-0.014153203687336,0.0592672581083695,-0.278908362024526
12,1,2,0.315692568502153,-0.0396662578116466,0.406682231670214,-0.590205087609112
1,2,2,0.112063883495573,-0.0129873528749493,0.0566349568278042,-0.247538479853846
2,2,2,0.103792249833077,-0.0129829308123916,0.0429190451351957,-0.209680934827842
3,2,2,0.308013207784671,-0.039005310365033,0.411083363202385,-0.591989792683757
4,2,2,0.0902625373060038,-0.00836138662521058,0.0449884594802507,-0.191998104708298
5,2,2,-0.0303176215783201,0.00261669935874438,-0.000994363062191713,0.0184243348578217
6,2,2,-0.00108955158157543,0.000454816770118119,-7.82642943911263e-06,0.00027296234343429
7,2,2,-0.220555679366215,0.0169662613484811,0.0522053229359055,0.260462970602843
8,2,2,-0.0692915408306492,0.00655122413579339,-0.00114523744193211,0.0388227411507311
9,2,2,-0.333233026048471,0.0269796249106193,0.160593914113921,0.301119302011155
10,2,2,0.222220794533378,-0.0247346164783478,0.343200207543984,-0.479629294306098
11,2,2,-0.0725979102557907,0.00689571850613864,-0.00110974040595414,0.040266605742401
12,2,2,-0.228049263734681,0.0185713759254615,0.0769476859171146,0.236166635626329
1,3,2,-0.336076706285936,0.0258272863798646,0.137149330640757,0.3441908824537
2,3,2,0.0610185983953693,-0.0167632654557079,0.0279161548081925,-0.140239012602914
3,3,2,0.196110588609405,-0.0197534533980003,0.0912559404091006,-0.40298943972213
4,3,2,-0.319443702289186,0.0255371853918953,0.124796579539439,0.331031128077421
5,3,2,0.192510846614601,-0.0210675900646831,0.264583505915532,-0.40093400653338
6,3,2,-0.25834859442173,0.0314734042492517,0.113684678264747,0.241210333723536
7,3,2,-0.0397491932615426,0.00351673589100083,-0.002378388372316,0.0267020425186568
8,3,2,-0.0980044894953666,0.0108444391544698,0.00619871551236785,0.118428916220508
9,3,2,-0.186194762402585,0.015260047646628,0.0506965148245284,0.201986665843696
10,3,2,0.0639832626872099,-0.00596319319151787,0.0276670557114844,-0.131269662424934
11,3,2,0.0216342213297273,-0.00397080069365967,0.000467687120588113,-0.00683884838336559
12,3,2,-0.426195313303267,0.0372703610222741,0.00825891435195844,0.158753695538065
1,4,2,0.218728961998634,-0.0251741228282653,0.340888488833154,-0.462798483970525
2,4,2,0.418498766771823,-0.0588658471981163,0.222948204290094,-0.87913392461533
3,4,2,-0.248031092708329,0.0213188305841512,0.110857135159181,0.251545093005404
4,4,2,-0.0164362491716684,0.00126698072745197,-0.000947240686187228,0.00931717915677299
5,4,2,-0.0442985705276028,0.00400546038901717,-0.00120684480971205,0.0266572317529935
6,4,2,0.273385189787771,-0.0323968730920801,0.0945642025312002,-0.587034201901023
7,4,2,-0.110603328660664,0.00902358025617754,0.0064650049546396,0.147623534544775
8,4,2,0.0730709348556118,-0.0072078358649532,0.00159751202326742,-0.0133861906601964
9,4,2,0.073725610429261,-0.00736605022223461,0.000687663978560997,-0.0134613767614068
10,4,2,-0.124793211296057,0.0101679647287115,0.0144932406466993,0.163112438291093
11,4,2,-0.113684932509801,0.0098986738065635,0.0123665116824268,0.13864883703571
12,4,2,0.668791497373014,-0.103271867676127,0.726685568617603,-1.01938455424254
1,5,2,0.170152797199723,-0.0170385015195201,0.10494560395248,-0.396638514616893
2,5,2,-0.357420432212727,0.0355061737806947,0.186210405084881,0.366605468142161
3,5,2,0.00189619799213977,-0.000792275073924272,1.36431081344951e-05,-0.000475594857053312
4,5,2,0.166947375639521,-0.0316086826870631,0.244676494482892,-0.382292451588304
5,5,2,-0.488356302959692,0.0381279958401601,0.349525826761414,0.358591157425257
6,5,2,0.195598719435126,-0.0214123657322982,0.244191318470005,-0.390626290426175
7,5,2,0.218009096825732,-0.0113899120825604,0.0913343270476871,-0.523844504402573
8,5,2,0.0752577350977089,-0.00731308084853048,0.00164906231634411,-0.0135228375139396
9,5,2,-0.0270784870450214,0.00233626203475469,-0.000236358426656657,0.0147672133188299
10,5,2,-0.161690493029172,0.0116021748445612,0.0125768889540183,0.175420671046667
11,5,2,-0.135894519606649,0.0110040232877788,0.0227839913346109,0.158539301991727
12,5,2,0.211345448628271,-0.0238731870302756,0.266812852505676,-0.419002329321593
1,6,2,-0.0720432805984554,0.00773434302508215,-0.00328007330048163,0.0494323036302384
2,6,2,-0.14720110753541,0.0119931456576318,0.020541926751503,0.162824732570262
3,6,2,0.10982960494027,-0.0112585428225753,0.0363820334515708,-0.207893077621817
4,6,2,-0.397422105687217,0.0346228334862519,-0.00626742042082165,0.190304604493805
5,6,2,0.277717029440464,-0.0332298064334068,0.110593681468196,-0.620263707238873
6,6,2,-0.0681190134522622,0.00645054974150541,0.000390779466844056,0.0347348526438495
7,6,2,0.239159646706736,-0.0283848728397239,0.372027817936122,-0.508499341726449
8,6,2,0.168129380272491,-0.0165927893072664,0.0857677026793391,-0.357890498651294
9,6,2,0.0674633510892781,-0.00705077199792177,0.000623177369993404,-0.0130862220830022
10,6,2,0.18335361580866,-0.0222325560019231,0.252532819461554,-0.403403358108858
11,6,2,-0.223876429194473,0.0181630856805639,0.0657649605204027,0.247362351719281
12,6,2,0.0921588355024669,-0.00878614243943858,0.0311952032345337,-0.166475113610098
1,7,2,0.174126844072833,-0.018054142920727,0.115687709443242,-0.398754225649355
2,7,2,0.00871781677213313,-0.00257531788247446,0.000166468807528529,-0.00251781131047093
3,7,2,0.268077968831596,-0.0303322128957805,0.0878732431052882,-0.569486065819494
4,7,2,-0.841780616751016,0.0554974948462248,0.566556032643999,0.390594704630247
5,7,2,-0.339607637948847,0.0264010515711844,0.155647353224154,0.325992070391186
6,7,2,0.197170172123064,-0.0221350658539614,0.243597732771933,-0.387939001664969
7,7,2,0.283258895595182,-0.035163650957503,0.432872553710711,-0.575273515684988
8,7,2,0.225134437442841,-0.0205160463495365,0.328159112852965,-0.486521861978734
9,7,2,0.253049826541097,-0.0276564120868011,0.0790489282854825,-0.542206769633876
10,7,2,-0.192717362839193,0.0150613530290059,0.0363107774393484,0.234466800056476
11,7,2,0.133515277161833,-0.0141178077280441,0.0595953541977996,-0.279837596080472
12,7,2,0.352903687368111,-0.0406983466358491,0.165289518291988,-0.737148135678702
1,8,2,0.416585410395736,-0.0526473492458383,0.22160613456691,-0.913809007688947
2,8,2,0.143127132177519,-0.0138822065425252,0.0669734463389752,-0.297735363277694
3,8,2,-0.335488598278272,0.0270683421868019,0.162558872749586,0.302397128741851
4,8,2,-0.0721261259595404,0.00681478550322698,-0.00311419784037931,0.0445761549271089
5,8,2,-0.522020626476516,0.0402972227826289,0.377731677982073,0.349148063125005
6,8,2,0.127119828895532,-0.0126592983353127,0.0444570045955344,-0.246243841677893
7,8,2,-0.317645685865677,0.0255149520172889,0.123507805320737,0.329822842888579
8,8,2,-0.145839905406417,0.0121571259368435,0.0213312491084075,0.162790826731414
9,8,2,0.173718262823244,-0.0177732499598535,0.0748530016514151,-0.346750119415645
10,8,2,-0.293098979166107,0.0216261994827616,0.0997685754805196,0.314003691657115
11,8,2,-0.191029832356012,0.015270955504556,0.0450308124728987,0.218797174799552
12,8,2,0.28324235884073,-0.0314043810062201,0.104899941740871,-0.602027805917724
1,9,2,-0.153136328666765,0.0117058733696758,0.0125755673943404,0.176085764993253
2,9,2,-0.0881787322324135,0.00931959174061149,-0.000705463373429772,0.0514850308575518
