ID,SIM,interval,ETA1,ETA2,ETA3,ETA4
1,0,4,0.276613401838723,-0.0275556900888473,0.0513216068478208,-0.280387295745206
2,0,4,0.186885306444956,-0.0154496567808732,-0.11336262900694,-0.177692425679355
3,0,4,0.0294088593313388,-0.00303144642576566,0.0290350287984162,-0.151875451926054
4,0,4,0.183128900349483,-0.0186598158497634,-0.0069627448855836,-0.271889503936112
5,0,4,0.161541656590488,-0.0135085927436165,-0.00120582954059005,-0.0268203582428252
6,0,4,0.0690257553104264,-0.00402845419501072,-0.0279426569530382,-0.0650350599119184
7,0,4,0.132759597009405,-0.0169225233969261,0.0635436200179915,-0.279930376349559
8,0,4,0.159947571000742,-0.0170725833535878,-0.0534127927551118,-0.182455451576969
9,0,4,-0.152045134497559,0.0134900071864154,0.0850946726234923,0.072902043007907
10,0,4,0.217592694982147,-0.0180173400542572,-0.0102566596474398,-0.0340615564920597
11,0,4,-0.0279667205602977,0.00942471823839518,0.0855520055989464,-0.0831761910752611
12,0,4,-0.0294687542988143,0.00449856739187063,0.0264650353985192,-0.11504624697504
1,1,4,0.371256688594941,-0.0451050838964407,-0.0930679818309072,-0.704912699056407
2,1,4,0.258568019386153,-0.0282815232306866,0.0802967076130461,-0.353233596327501
3,1,4,0.0526607277975053,-0.00622890531485565,-0.0047756496578907,0.0123039766493438
4,1,4,0.422602846446366,-0.0505768930051554,0.218613438964799,-0.776403002505053
5,1,4,-0.0487530403280625,0.00633501144215877,0.107223180590533,0.251831207468169
6,1,4,-0.314507511940084,0.0252770776562073,0.0214949384635925,0.141657918179942
7,1,4,-0.0936702839416143,0.00348477639557364,0.00995433808432515,0.0560218553325872
8,1,4,-0.234751897768291,0.0230999078942597,0.100477283742234,0.170934448070352
9,1,4,-0.0514710599329809,0.0047231236789864,0.00375247087748391,0.028341764121183
10,1,4,-0.00287798099650645,0.000238588821392611,-0.00349034699697294,0.0321205895913865
11,1,4,0.109619831910816,-0.00965385573817324,0.0644304883597898,-0.287511113182215
12,1,4,0.112583848930151,-0.0150341262298742,0.150618822253678,-0.299691099902532
1,2,4,0.296952223473984,-0.0354224226453765,0.233333501839481,-0.512632327855023
2,2,4,0.225858536553784,-0.0214332254647724,0.126501287763157,-0.253739255207068
3,2,4,0.0956726412397217,-0.0101634184456618,-0.00437344350904158,-0.0179583723810455
4,2,4,-0.053171305557105,0.00420165784068954,0.0955961484662104,0.110827490598016
5,2,4,-0.221499418476682,0.0141172230120044,0.086227189634506,0.224578300247953
6,2,4,0.347493467236941,-0.0453578783981846,0.218847040081049,-0.660479558585005
7,2,4,0.359353296518295,-0.0453341097492046,0.417471008572385,-0.586456580189053
8,2,4,0.0685141947373402,-0.00470232102096945,0.220327795487237,-0.316928074237386
9,2,4,0.112559828334054,-0.0131649811022686,0.237060323355385,-0.276319364445319
10,2,4,0.350882339401999,-0.0398998645253164,0.0696717238754851,-0.538731343533569
11,2,4,0.16352411702686,-0.0157021021836981,0.0292468049741885,-0.171288959006265
12,2,4,0.0324519394023224,-0.00511700844657441,0.0484775642826592,-0.117936155015587
1,3,4,0.2751178349683,-0.0299418568976407,0.102203490898003,-0.479846418366678
2,3,4,0.511176447151864,-0.0567912165236908,0.549961608679493,-0.836772143087805
3,3,4,-0.213777873782535,0.024193073463258,0.189434005730863,0.281504640054539
4,3,4,0.307230571532157,-0.0318876163193725,-0.108623242315563,-0.479268211633118
5,3,4,0.065652819466243,-0.00618321342256613,0.0188099991930151,0.102574543527452
6,3,4,-0.279203557020305,0.0215949998552555,0.206919548239289,0.289189734584065
7,3,4,7.92205907411382e-05,-9.80193815208716e-05,-0.00816596020885296,0.0528928221873522
8,3,4,0.0614981008225219,0.00082590572323599,-0.179223155435721,0.00269558903134055
9,3,4,-0.146379818428375,0.0133419049495782,0.0197534595528113,0.0506252818748665
10,3,4,0.276259396571895,-0.0338046283346102,0.37238523686595,-0.544765392046471
11,3,4,0.0578372443967347,-0.00326530966638406,0.247372914389306,-0.342459432119935
12,3,4,0.0826060974212079,-0.00619088916075896,0.0763568240722412,-0.324963400229424
1,4,4,0.92093842998124,-0.116613505271173,0.638724301723079,-1.13422083407763
2,4,4,0.543532400501254,-0.0638891786415837,0.428686545883887,-0.760676682606564
3,4,4,0.386619208826759,-0.0506237410968428,0.237612789595063,-0.766393182935402
4,4,4,0.136925532581301,-0.0118446557933314,0.000241640573304202,-0.0328581843813781
5,4,4,0.222898886554315,-0.0120632455742407,0.0147636773496895,-0.41950285497848
6,4,4,0.16866721050553,-0.02019696716093,0.069558173203019,-0.324305064735876
7,4,4,0.163209503044785,-0.0184175853359373,-0.0536206149968781,-0.199023973753452
8,4,4,0.077880762697571,-0.00636586577146107,0.0179576613957568,-0.133611566739899
9,4,4,-0.0103848025950566,0.00548759706452229,0.0618648801106407,-0.223838641160243
10,4,4,-0.0875859024484897,0.00500770185703417,0.0157970502624618,0.102416953415176
11,4,4,0.602652758726853,-0.0633134494518391,0.24083546626313,-1.04914323813726
12,4,4,0.212523550673007,-0.0221137810696772,0.073989859234273,-0.33972932614647
1,5,4,0.322067941124896,-0.0385709834293752,0.288813354813238,-0.563922970509821
2,5,4,-0.049811723903441,0.00411350417692455,0.059485835686644,0.146221157935898
3,5,4,0.235947901469679,-0.019647883928522,0.0275423917926282,-0.184887935748809
4,5,4,0.124108839252237,-0.00992732103360555,-0.00263834274935616,-0.00338788564934535
5,5,4,-0.0391280154348261,-0.00034201378978959,0.000731191679346728,0.0316643467336842
6,5,4,0.0360446436366816,-0.00141468735804977,-0.0795092509112665,0.0186763899048682
7,5,4,0.260134105114384,-0.0292291386626244,0.0635267082154937,-0.312610711460403
8,5,4,-0.388684791403087,0.033371186965399,0.165827825683283,0.25364026844572
9,5,4,-0.155633218865463,0.0132045376401589,0.137247673937761,0.392072688541666
10,5,4,0.044031188649866,-0.00261221764714863,-0.159988309467699,-0.11393073267639
11,5,4,-0.203008665570106,0.0180594311718225,0.0316981080729998,0.126995898544452
12,5,4,-0.0134616106540782,0.00698439556546575,0.0569897192721855,-0.0825583831543018
1,6,4,0.482447519044606,-0.0522065056506646,0.355592469168845,-0.610785043622586
2,6,4,-0.0572918188820766,0.0043547164307193,0.102699414193964,0.207803579486563
3,6,4,0.0637922929108452,-0.00893941239731075,0.0200279707546113,-0.114050079445585
4,6,4,0.381067337834986,-0.049808708388186,0.436207784751099,-0.730543564238212
5,6,4,-0.109649578004088,0.00906038939870433,0.107161786570868,0.170032285769708
6,6,4,0.1591172102953,-0.0195728278640873,0.0758835946102587,-0.343544234066501
7,6,4,0.222912716296417,-0.0219413561729613,0.0857897707260437,-0.404242448007615
8,6,4,-0.28152446769736,0.0193716050675856,0.0770322002895693,0.222605249671298
9,6,4,-0.567126129702397,0.0499972347853548,0.32144557348364,0.279367130883594
10,6,4,0.0499739014051105,-0.00470478753745398,-0.00419812008957072,0.0128540527472549
11,6,4,0.100289983476223,-0.00712864297983562,0.0905634208576825,-0.282385108144322
12,6,4,0.166312353809385,-0.0210199377722205,0.0763407755881752,-0.509185429399934
1,7,4,0.432971446377536,-0.0506363480615642,0.208831258441677,-0.708815138645114
2,7,4,0.253556588934382,-0.0234303336819244,-0.14358533572583,-0.185092329925838
3,7,4,-0.459989035367412,0.0441129502297333,0.0521083902199737,0.173610094885651
4,7,4,0.453147123492136,-0.0608076336525941,0.364285644018517,-0.802608986878441
5,7,4,0.0148088689299651,-0.00136679649134639,0.0443111952301923,0.176633732129956
