ID,SIM,interval,ETA1,ETA2,ETA3,ETA4
1,0,4,0.0528372401944868,-0.00921831195282209,-0.0024023350640014,-0.0123604331257692
2,0,4,0.249417381879714,-0.0318981137802331,-0.42400918262151,0.244202658999475
3,0,4,0.107811956732759,-0.0164915868558558,-0.223244017555396,0.263504755012225
4,0,4,0.043900271522525,-0.00816238198372912,-0.33068882847804,0.251516679567739
5,0,4,0.210906164731696,-0.0214968708265141,-0.230926135830815,0.0831216841797734
6,0,4,0.134432810911354,-0.0174540238650828,-0.190894816992828,0.181679688283536
7,0,4,0.170801457201961,-0.013779331593512,-0.257460820682972,0.130177726142155
8,0,4,0.0893443539575128,-0.0210415736601955,-0.233217248953918,0.273330479857169
9,0,4,-0.13603946547304,0.0112347635339504,0.255276386348367,0.307826918428441
10,0,4,0.0719875573092243,-0.00633949620600179,0.015307517299614,-0.0908874660120884
11,0,4,-0.0631983556228569,0.00739886966928829,-0.068411418045,-0.017859019275095
12,0,4,-0.0854269823241939,0.00698814614306036,0.0184661236578503,0.00767962508237615
1,1,4,0.21351047229048,-0.0177802198611926,0.0788507796802264,-0.258374706023635
2,1,4,-0.196487430172586,0.00437088283125461,-0.0626633763774631,0.543949211829696
3,1,4,0.364117800523626,-0.0476941058680883,-0.556904715644954,0.0532026874436573
4,1,4,0.0744878206229981,-0.00568604306032762,0.0186174470823151,0.235608881414382
5,1,4,-0.224993056089434,0.0181408705967864,0.32602644315491,0.336764789150852
6,1,4,0.291629848872739,-0.0346172427685568,-0.357370931382217,0.122565857396714
7,1,4,-0.192998847588522,0.0160471283760928,0.217017975941218,0.347557570220399
8,1,4,-0.208133979566621,0.0163907975121313,0.279596580218315,0.328440926104434
9,1,4,-0.430631417719771,0.0380865424160106,0.201899230839714,0.309432366021262
10,1,4,0.000729506671413537,-0.00145873941731062,0.0141020805246661,0.209058700192968
11,1,4,0.473312589328476,-0.0556280125776106,0.0834174665593405,-0.513339010378541
12,1,4,0.591601274588285,-0.067272394828892,-0.168429054833267,-0.601256501410733
1,2,4,0.131918956889731,-0.0122480671361901,0.0335682127002512,-0.16524288009446
2,2,4,0.166537827097853,-0.0171124908628223,-0.219423760036201,0.10025842435697
3,2,4,0.871918448398168,-0.0977380531883783,-0.533715335150143,-0.850026795697202
4,2,4,0.175798992658301,-0.0157488401616521,0.0703819599140413,-0.277293766165322
5,2,4,0.4257875334641,-0.0422437877389285,-0.693345974982192,-0.118696078537428
6,2,4,0.0450161038981296,-0.0150495472704533,-0.0475828627446403,0.499955101192458
7,2,4,0.186995042443441,-0.0182326338398267,0.0368714708965686,-0.177203101203608
8,2,4,0.353571327511852,-0.0287163627935396,-0.255402558194447,-0.2801533417852
9,2,4,-0.282407638241832,0.0214537228722685,0.179860093139403,0.45965231408643
10,2,4,0.435587935416977,-0.0551537261602183,0.54870665731445,-0.724266417422739
11,2,4,-0.146896600989677,0.0138162744047966,0.0411806744436213,0.206402185497827
12,2,4,-0.25835114969764,0.0203607231984477,0.113293542613841,0.109631548413118
1,3,4,0.133255654493682,-0.0128548204561582,-0.273830799558533,0.0978742339566375
2,3,4,0.161362892205959,-0.0189281894403027,-0.2162921315909,0.219209314646325
3,3,4,0.200687979819187,-0.0359458027500528,-0.29294487395442,0.315029304762512
4,3,4,-0.0592307198678516,0.00793504268798341,0.224138248453856,0.0453754072933236
5,3,4,0.441878227082583,-0.0584998796024187,-0.819882365464856,-0.0886565552885564
6,3,4,-0.194641266645058,0.0160771810509358,0.126670781365428,0.280367385271152
7,3,4,0.387080677058318,-0.0337474356749982,0.417903125892981,-0.557637303544446
8,3,4,0.186667962952907,-0.0236037336683256,-0.364854140267803,0.219410550751493
9,3,4,-0.127396417344478,0.00616195232379876,0.0352279710857819,0.157751138247918
10,3,4,0.178574844756143,-0.014648028501879,-0.346838257204848,0.0843020730023699
11,3,4,0.312864642153858,-0.0311171866682905,-0.596207504637716,0.0288993181140191
12,3,4,-0.618583450881291,0.0434363922745708,0.299096236783389,0.364898662840485
1,4,4,0.367411213866195,-0.0368980022006149,0.397779641628238,-0.533060196854361
2,4,4,0.340735775762021,-0.0227925593382694,-0.810245381615662,-0.09120193584166
3,4,4,-0.0578840763744104,-0.00879618375923628,-0.119332342069688,0.63247306804989
4,4,4,0.0256654173953573,-0.0026776663814744,-0.00442678805699816,0.155161557767217
5,4,4,0.263380299158074,-0.0299409830927184,0.249686130850039,-0.388771504960346
6,4,4,0.25245943999617,-0.0332271751536399,-0.319122701484149,0.164773998711741
7,4,4,0.437997535464705,-0.0550706992534263,0.36351843744632,-0.667419661539828
8,4,4,0.307968195790505,-0.0237890366725593,-0.830167539356354,-0.0581440261163389
9,4,4,0.210344118862518,-0.0270545937898504,-0.297675536501559,0.168236899520947
10,4,4,0.107215283442486,-0.00386143531064794,-0.334890943689596,0.102501720462935
11,4,4,-0.384753260909944,0.0144425870850081,0.0932158495140411,0.950157100725716
12,4,4,0.812626410963843,-0.105457683457945,0.104605466724932,-0.73011601189673
1,5,4,0.445283032154882,-0.0345443450041833,-0.564738825505113,-0.466362525691479
2,5,4,-0.0264888162493417,-0.00355332157179041,0.0213897055002965,0.393376373962496
3,5,4,0.508389690545612,-0.0580683531909694,-0.858057976326073,-0.0123256776139058
4,5,4,0.193773835654828,-0.0194528422341334,0.0390716263143725,-0.446067490902147
5,5,4,-0.549481812501851,0.0437844758697824,0.171197857642764,0.283435199374633
6,5,4,0.740333232753158,-0.0788771728923999,-0.511518096689673,-0.665724873477556
7,5,4,0.234649998218845,-0.0223554070793696,0.263498996319197,-0.369922098223748
8,5,4,0.0840628064875964,-0.0121920300242057,-0.175404789589449,0.23909237169411
9,5,4,0.27066875882998,-0.0293833938159476,-0.300814080268184,0.0835336553795274
10,5,4,0.0637294000219572,-0.00504319420315431,-0.00523495845499471,0.168099828559899
11,5,4,0.255940857768551,-0.0315146379814618,-0.461929695324257,0.231575176433687
12,5,4,-0.0667236932176263,0.00599153169319734,0.0753216951787004,-0.166175713635228
1,6,4,0.339606783796434,-0.0305150950438818,0.11485364289664,-0.396502282814251
2,6,4,0.317213311681246,-0.0385301240622046,-0.58277150370573,0.0917178347982748
3,6,4,0.248202059212483,-0.0286478219081208,-0.338475803957146,0.157523535453988
4,6,4,0.00370362509072257,0.00239545618383733,0.153911765915004,-0.075230092320095
5,6,4,0.240583536364849,-0.0362033086093311,-0.452866467274074,0.299049825172667
6,6,4,0.31458526541255,-0.0321678545008465,-0.178343116953613,-0.0425822181260439
7,6,4,0.248604216046441,-0.0196314642808428,-0.00778948751464957,-0.0309240208999806
8,6,4,0.13865604040206,-0.0210141526611758,0.357397567502032,-0.485078191168575
9,6,4,0.506322379658206,-0.0591132413882439,0.181881294675127,-0.490270638235867
10,6,4,0.24459059020671,-0.0209872710366153,-0.504932232205661,-0.110022955058161
11,6,4,-8.89882374375054e-06,-0.00262156176519856,0.0587417378683085,0.256557696940404
12,6,4,-0.165713608280492,0.0137283344055455,0.066820830772774,0.216441150312947
1,7,4,0.425155875005911,-0.0407090818618558,0.39479803619692,-0.669149298158581
2,7,4,-0.0518787207347534,0.00197149166134827,0.0893266945556924,0.279192214603215
3,7,4,0.444334101171116,-0.0503067277943991,-0.577506050185142,-0.00620272872980084
4,7,4,-0.933069160728738,0.0518456465088319,0.816823461506987,0.830663531725168
5,7,4,-0.124984477856261,-0.000309894589922664,-0.07516211003326,0.455400579611332
6,7,4,0.548766023948856,-0.0619574900309357,-0.184926520595207,-0.493287743932288
7,7,4,0.190808615362894,-0.0171038375592036,0.318133247825805,-0.402197175914041
8,7,4,0.50241610998663,-0.0430885270852949,-1.67135613451153,0.10501410163598
9,7,4,0.765693223513436,-0.088151767155367,-0.00418254545142573,-0.504466653625848
10,7,4,0.323445595676144,-0.0256684820757727,0.0765773095179469,-0.263419184579813
11,7,4,0.319349235842792,-0.0320836812180744,-0.250040277553661,-0.605414119533636
12,7,4,0.531795535572489,-0.0677077688907691,-0.012878387149817,-0.532732867270136
1,8,4,0.538948532827589,-0.0827572475665295,0.269730664902291,-0.854811554902314
2,8,4,0.673274681842112,-0.0360463048908976,-1.72598622830609,-0.517614368428335
3,8,4,-0.182686879979983,0.0107783973073628,0.251147364504908,0.302073090031846
4,8,4,-0.269823939210182,0.0174995066919852,0.164840636562248,0.318071693161044
5,8,4,-0.214390510777496,0.0136878871139944,0.090004838200493,0.482198227218403
6,8,4,0.19073301730617,-0.0360887416818426,-0.278946621368331,0.203662359612112
7,8,4,-0.445222657352548,0.0323695503808817,0.313310641247365,0.463185783077856
8,8,4,-0.143347333335687,0.00729829408786119,0.0806907985998403,0.260200322556906
9,8,4,0.306959485805768,-0.0310780648506449,-0.372958752709936,-0.0912225926824906
10,8,4,-0.219843247175859,0.0152132713799866,0.049128668319962,0.422644172594564
11,8,4,0.0976004247434045,-0.0137096201308389,0.0295388468005507,-0.146274186666526
12,8,4,0.557421831115513,-0.0576565217377846,-0.308611341022325,-0.491862960801465
1,9,4,0.268354028888444,-0.0212315301928365,0.0187072378909845,-0.125488372338315
2,9,4,0.0892826190896989,-0.0205533815440571,-0.246319697638282,0.29953503009648
3,9,4,0.0923249168836021,-0.0196996588776064,-0.18918019963248,0.241615653100842
4,9,4,0.161143947081346,-0.0158819291655344,0.0730967600876979,-0.285888033660605
5,9,4,0.424152218312055,-0.0460344210341464,-0.52148168389943,-0.230019067173661
6,9,4,0.457877015379433,-0.0435776125237551,-0.596925156392483,0.00503063031085329
7,9,4,0.0841362834770059,-0.0111589781433434,-0.337011472881418,0.154974416892684
8,9,4,0.0493701665679384,-0.00593174130583885,-0.0104281690087618,0.0681996916039571
9,9,4,-0.664797205854021,0.0452391353892116,0.388112153565568,0.264370152124327
10,9,4,-0.0558606231818689,0.00473977173838682,0.0121658814008769,0.170351869820511
11,9,4,0.0788624924728539,-0.00829263297978625,-0.0034378860931834,-0.00421537733646938
12,9,4,0.430818488849244,-0.0491976270469191,0.0891436956656627,-0.61596042153819
1,10,4,-0.183033860719853,0.0145436312401126,0.309050957658381,0.366486300906641
2,10,4,0.383698434612598,-0.0270529420933209,-1.06127268425167,-0.169282931743787
3,10,4,0.418586680475215,-0.0430944781294042,-0.752702146850496,-0.0122008875466656
4,10,4,0.41004054639928,-0.0504338321951201,0.368403404958183,-0.627220526112799
5,10,4,-0.0203117901039259,-0.00972903967364679,-0.110209131224383,0.362235015793881
6,10,4,0.25121151363638,-0.0261426996209062,-0.378617442952428,-0.0362591999163539
7,10,4,-0.141348729862921,0.0120944782560342,0.0461081505872632,0.244847795620554
8,10,4,0.192362794576284,-0.0201622098762959,0.0200506918705444,-0.157604464458381
9,10,4,0.111758618392741,-0.0190977047150374,-0.210301360758637,0.320343357948318
10,10,4,-0.453123206496027,0.0335904515533735,0.281901938784975,0.481121171977516
11,10,4,-0.116274810768727,0.00864814829704728,0.205357983490199,0.290157254183486
12,10,4,-0.0487703099457782,0.000816993150243075,-0.054943310731133,0.388230551733148
1,11,4,-0.0744168967377819,0.0057723523370675,0.195811695620428,0.308244854372535
2,11,4,0.157913870676081,-0.0165758029921623,-0.00761462922876345,-0.0178780156743103
3,11,4,0.690266454687195,-0.0615756552558297,-1.90207383190316,0.140412048557822
4,11,4,0.00664886318071353,-0.00289493977381355,0.0193421753407789,0.228580516790841
5,11,4,-0.228005390493045,0.0199872706850242,0.197043961582991,0.109688223079663
6,11,4,0.137856432176094,-0.0141682421802029,0.00638101724300086,-0.116267671425896
7,11,4,0.285885605466552,-0.0266354532357017,0.105026427790595,-0.365295169096708
8,11,4,-0.137637507855156,0.0106092277861312,0.0551240217341966,0.224202955620417
9,11,4,0.184034837208757,-0.0226242478121284,0.036183816751064,-0.21353882740942
10,11,4,-0.0428091035755425,0.000911551091866128,0.0227233885836535,0.218089292652144
